month,week,day,hour,DotW,WR
10,42,18,10,7,21
10,42,18,11,7,56
10,42,18,12,7,50
10,42,18,13,7,58
10,42,18,14,7,55
10,42,18,15,7,47
10,42,18,16,7,67
10,42,18,18,7,90
10,42,18,20,7,90
10,42,18,21,7,73
10,42,18,22,7,70
10,42,18,23,7,0
10,42,19,0,3,0
10,42,19,1,3,0
10,42,19,2,3,0
10,42,19,3,3,0
10,42,19,4,3,0
10,42,19,5,3,0
10,42,19,6,3,20
10,42,19,7,3,60
10,42,19,8,3,63
10,42,19,9,3,62
10,42,19,10,3,68
10,42,19,11,3,95
10,42,19,12,3,88
10,42,19,13,3,88
10,42,19,14,3,86
10,42,19,15,3,92
10,42,19,16,3,108
10,42,19,17,3,99
10,42,19,18,3,99
10,42,19,19,3,114
10,42,19,20,3,105
10,42,19,21,3,116
10,42,19,22,3,109
10,42,19,23,3,24
10,42,19,0,5,0
10,42,19,1,5,0
10,42,19,2,5,0
10,42,19,3,5,0
10,42,19,4,5,0
10,42,19,5,5,0
10,42,19,6,5,26
10,42,19,8,5,40
10,42,19,9,5,48
10,42,19,10,5,57
10,42,19,11,5,52
10,42,19,12,5,78
10,42,19,13,5,92
10,42,19,14,5,80
10,42,19,15,5,93
10,42,19,16,5,111
10,42,19,17,5,131
10,42,19,20,5,0
10,42,19,21,5,0
10,42,19,22,5,0
10,42,19,23,5,0
10,42,19,0,6,0
10,42,19,1,6,0
10,42,19,2,6,0
10,42,19,3,6,0
10,42,19,4,6,0
10,42,19,5,6,0
10,42,19,6,6,0
10,42,19,7,6,0
10,42,19,8,6,0
10,42,19,9,6,36
10,42,19,10,6,49
10,42,19,11,6,57
10,42,19,12,6,54
10,42,19,13,6,60
10,42,19,14,6,62
10,42,19,15,6,64
10,42,19,16,6,60
10,42,19,17,6,122
10,42,19,18,6,90
10,42,19,19,6,135
10,42,19,20,6,0
10,42,19,21,6,0
10,42,19,22,6,0
10,42,19,23,6,0
10,42,20,0,4,0
10,42,20,1,4,0
10,42,20,2,4,0
10,42,20,3,4,0
10,42,20,4,4,0
10,42,20,5,4,0
10,42,20,6,4,11
10,42,20,7,4,24
10,42,20,8,4,40
10,42,20,9,4,60
10,42,20,10,4,64
10,42,20,11,4,90
10,42,20,12,4,93
10,42,20,13,4,104
10,42,20,14,4,112
10,42,20,15,4,120
10,42,20,16,4,94
10,42,20,17,4,77
10,42,20,18,4,112
10,42,20,19,4,112
10,42,20,20,4,96
10,42,20,21,4,108
10,42,20,22,4,96
10,42,20,23,4,18
10,42,20,0,5,0
10,42,20,1,5,0
10,42,20,2,5,0
10,42,20,3,5,0
10,42,20,4,5,0
10,42,20,5,5,0
10,42,20,6,5,15
10,42,20,7,5,40
10,42,20,8,5,60
10,42,20,9,5,68
10,42,20,10,5,72
10,42,20,11,5,102
10,42,20,12,5,92
10,42,20,13,5,76
10,42,20,15,5,76
10,42,20,16,5,101
10,42,20,17,5,121
10,42,20,18,5,83
10,42,20,19,5,82
10,42,20,20,5,0
10,42,20,21,5,0
10,42,20,22,5,0
10,42,20,23,5,0
10,42,20,0,6,0
10,42,20,1,6,0
10,42,20,2,6,0
10,42,20,3,6,0
10,42,20,4,6,0
10,42,20,5,6,0
10,42,20,6,6,0
10,42,20,7,6,0
10,42,20,8,6,0
10,42,20,9,6,70
10,42,20,10,6,79
10,42,20,11,6,77
10,42,20,12,6,72
10,42,20,13,6,69
10,42,20,14,6,75
10,42,20,15,6,97
10,42,20,16,6,110
10,42,20,17,6,98
10,42,20,18,6,90
10,42,20,19,6,105
10,42,20,20,6,0
10,42,20,21,6,0
10,42,20,22,6,0
10,42,20,23,6,0
10,42,20,0,7,0
10,42,20,1,7,0
10,42,20,2,7,0
10,42,20,3,7,0
10,42,20,4,7,0
10,42,20,5,7,0
10,42,20,6,7,0
10,42,20,7,7,0
10,42,20,8,7,0
10,42,20,9,7,45
10,42,20,10,7,58
10,42,20,11,7,62
10,42,20,12,7,56
10,42,20,13,7,56
10,42,20,14,7,68
10,42,20,15,7,59
10,42,20,16,7,62
10,42,20,17,7,70
10,42,20,18,7,78
10,42,20,19,7,72
10,42,20,20,7,83
10,42,20,21,7,65
10,42,20,22,7,54
10,42,20,23,7,0
10,43,21,0,1,0
10,43,21,1,1,0
10,43,21,2,1,0
10,43,21,3,1,0
10,43,21,4,1,0
10,43,21,5,1,0
10,43,21,6,1,10
10,43,21,7,1,62
10,43,21,8,1,67
10,43,21,9,1,66
10,43,21,10,1,67
10,43,21,11,1,72
10,43,21,12,1,84
10,43,21,13,1,96
10,43,21,14,1,89
10,43,21,15,1,91
10,43,21,16,1,94
10,43,21,17,1,134
10,43,21,18,1,116
10,43,21,19,1,113
10,43,21,20,1,122
10,43,21,22,1,94
10,43,21,23,1,0
10,43,21,0,2,0
10,43,21,1,2,0
10,43,21,2,2,0
10,43,21,3,2,0
10,43,21,4,2,0
10,43,21,5,2,0
10,43,21,6,2,0
10,43,21,7,2,28
10,43,21,8,2,48
10,43,21,9,2,34
10,43,21,10,2,50
10,43,21,11,2,48
10,43,21,14,2,84
10,43,21,15,2,84
10,43,21,16,2,84
10,43,21,17,2,106
10,43,21,18,2,117
10,43,21,19,2,95
10,43,21,20,2,75
10,43,21,21,2,127
10,43,21,22,2,130
10,43,21,23,2,0
10,43,21,0,3,0
10,43,21,1,3,0
10,43,21,2,3,0
10,43,21,3,3,0
10,43,21,4,3,0
10,43,21,5,3,0
10,43,21,6,3,22
10,43,21,7,3,54
10,43,21,8,3,48
10,43,21,9,3,48
10,43,21,10,3,64
10,43,21,11,3,77
10,43,21,12,3,78
10,43,21,14,3,54
10,43,21,15,3,80
10,43,21,16,3,101
10,43,21,17,3,104
10,43,21,18,3,94
10,43,21,19,3,85
10,43,21,20,3,104
10,43,21,21,3,100
10,43,21,22,3,106
10,43,21,23,3,62
10,42,21,0,5,0
10,42,21,1,5,0
10,42,21,2,5,0
10,42,21,3,5,0
10,42,21,4,5,0
10,42,21,5,5,0
10,42,21,6,5,13
10,42,21,7,5,44
10,42,21,8,5,71
10,42,21,9,5,70
10,42,21,10,5,75
10,42,21,11,5,80
10,42,21,12,5,89
10,42,21,13,5,94
10,42,21,14,5,105
10,42,21,15,5,104
10,42,21,16,5,80
10,42,21,17,5,70
10,42,21,18,5,53
10,42,21,19,5,89
10,42,21,20,5,36
10,42,21,21,5,44
10,42,21,22,5,0
10,42,21,23,5,0
10,42,21,0,7,0
10,42,21,1,7,0
10,42,21,2,7,0
10,42,21,3,7,0
10,42,21,4,7,0
10,42,21,5,7,0
10,42,21,6,7,0
10,42,21,7,7,0
10,42,21,8,7,0
10,42,21,9,7,38
10,42,21,10,7,50
10,42,21,11,7,51
10,42,21,12,7,49
10,42,21,13,7,46
10,42,21,14,7,50
10,42,21,15,7,52
10,42,21,16,7,55
10,42,21,17,7,48
10,42,21,18,7,55
10,42,21,19,7,42
10,42,21,20,7,52
10,42,21,21,7,39
10,42,21,22,7,31
10,42,21,23,7,0
10,43,22,0,1,0
10,43,22,1,1,0
10,43,22,2,1,0
10,43,22,3,1,0
10,43,22,4,1,0
10,43,22,5,1,0
10,43,22,6,1,0
10,43,22,7,1,62
10,43,22,8,1,60
10,43,22,9,1,60
10,43,22,10,1,54
10,43,22,11,1,82
10,43,22,12,1,90
10,43,22,13,1,95
10,43,22,14,1,83
10,43,22,15,1,88
10,43,22,16,1,108
10,43,22,18,1,123
10,43,22,19,1,124
10,43,22,20,1,134
10,43,22,23,1,0
10,43,22,0,2,0
10,43,22,1,2,0
10,43,22,2,2,0
10,43,22,3,2,0
10,43,22,4,2,0
10,43,22,5,2,0
10,43,22,6,2,15
10,43,22,7,2,62
10,43,22,8,2,68
10,43,22,9,2,56
10,43,22,10,2,73
10,43,22,11,2,96
10,43,22,12,2,100
10,43,22,13,2,113
10,43,22,14,2,103
10,43,22,15,2,112
10,43,22,16,2,94
10,43,22,17,2,122
10,43,22,18,2,86
10,43,22,19,2,91
10,43,22,20,2,104
10,43,22,21,2,118
10,43,22,22,2,115
10,43,22,23,2,0
10,43,22,0,3,0
10,43,22,1,3,0
10,43,22,2,3,0
10,43,22,3,3,0
10,43,22,4,3,0
10,43,22,5,3,0
10,43,22,6,3,0
10,43,22,7,3,19
10,43,22,8,3,30
10,43,22,9,3,56
10,43,22,10,3,55
10,43,22,12,3,70
10,43,22,13,3,82
10,43,22,14,3,68
10,43,22,15,3,80
10,43,22,16,3,98
10,43,22,17,3,106
10,43,22,18,3,105
10,43,22,19,3,89
10,43,22,20,3,89
10,43,22,21,3,104
10,43,22,22,3,99
10,43,22,23,3,0
10,43,22,0,4,0
10,43,22,1,4,0
10,43,22,2,4,0
10,43,22,3,4,0
10,43,22,4,4,0
10,43,22,5,4,0
10,43,22,6,4,26
10,43,22,8,4,40
10,43,22,9,4,61
10,43,22,11,4,83
10,43,22,12,4,82
10,43,22,13,4,77
10,43,22,14,4,70
10,43,22,15,4,77
10,43,22,16,4,77
10,43,22,17,4,119
10,43,22,18,4,76
10,43,22,19,4,86
10,43,22,20,4,118
10,43,22,21,4,106
10,43,22,22,4,90
10,43,22,23,4,38
10,43,23,0,1,0
10,43,23,1,1,0
10,43,23,2,1,0
10,43,23,3,1,0
10,43,23,4,1,0
10,43,23,5,1,0
10,43,23,6,1,19
10,43,23,7,1,72
10,43,23,8,1,63
10,43,23,9,1,69
10,43,23,10,1,74
10,43,23,11,1,74
10,43,23,12,1,84
10,43,23,13,1,85
10,43,23,14,1,100
10,43,23,15,1,108
10,43,23,16,1,111
10,43,23,17,1,114
10,43,23,18,1,130
10,43,23,19,1,132
10,43,23,20,1,114
10,43,23,21,1,100
10,43,23,23,1,0
10,43,23,0,2,0
10,43,23,1,2,0
10,43,23,2,2,0
10,43,23,3,2,0
10,43,23,4,2,0
10,43,23,5,2,0
10,43,23,6,2,31
10,43,23,7,2,51
10,43,23,8,2,50
10,43,23,9,2,56
10,43,23,10,2,71
10,43,23,12,2,76
10,43,23,13,2,74
10,43,23,16,2,68
10,43,23,17,2,111
10,43,23,20,2,82
10,43,23,21,2,90
10,43,23,23,2,0
10,43,23,0,3,0
10,43,23,1,3,0
10,43,23,2,3,0
10,43,23,3,3,0
10,43,23,4,3,0
10,43,23,5,3,0
10,43,23,6,3,16
10,43,23,7,3,52
10,43,23,8,3,54
10,43,23,9,3,63
10,43,23,10,3,76
10,43,23,11,3,84
10,43,23,12,3,82
10,43,23,13,3,97
10,43,23,14,3,96
10,43,23,15,3,95
10,43,23,16,3,102
10,43,23,17,3,116
10,43,23,18,3,111
10,43,23,19,3,96
10,43,23,20,3,96
10,43,23,21,3,100
10,43,23,22,3,64
10,43,23,23,3,0
10,43,23,0,4,0
10,43,23,1,4,0
10,43,23,2,4,0
10,43,23,3,4,0
10,43,23,4,4,0
10,43,23,5,4,0
10,43,23,6,4,0
10,43,23,7,4,32
10,43,23,9,4,45
10,43,23,10,4,38
10,43,23,11,4,56
10,43,23,14,4,75
10,43,23,16,4,96
10,43,23,17,4,113
10,43,23,19,4,115
10,43,23,22,4,88
10,43,23,23,4,75
10,43,23,0,5,0
10,43,23,1,5,0
10,43,23,2,5,0
10,43,23,3,5,0
10,43,23,4,5,0
10,43,23,5,5,0
10,43,23,6,5,20
10,43,23,7,5,28
10,43,23,8,5,40
10,43,23,9,5,53
10,43,23,10,5,64
10,43,23,11,5,68
10,43,23,12,5,90
10,43,23,13,5,84
10,43,23,14,5,72
10,43,23,15,5,89
10,43,23,16,5,99
10,43,23,17,5,97
10,43,23,18,5,117
10,43,23,19,5,81
10,43,23,20,5,69
10,43,23,21,5,69
10,43,23,22,5,0
10,43,23,23,5,0
10,42,23,0,7,0
10,42,23,1,7,0
10,42,23,2,7,0
10,42,23,3,7,0
10,42,23,4,7,0
10,42,23,5,7,0
10,42,23,6,7,0
10,42,23,7,7,0
10,42,23,8,7,3
10,42,23,9,7,32
10,42,23,10,7,62
10,42,23,11,7,74
10,42,23,12,7,41
10,42,23,13,7,48
10,42,23,14,7,29
10,42,23,15,7,35
10,42,23,16,7,83
10,42,23,17,7,96
10,42,23,18,7,96
10,42,23,19,7,81
10,42,23,20,7,90
10,42,23,21,7,94
10,42,23,22,7,64
10,42,23,23,7,24
10,43,24,0,1,0
10,43,24,1,1,0
10,43,24,2,1,0
10,43,24,3,1,0
10,43,24,4,1,0
10,43,24,5,1,0
10,43,24,6,1,12
10,43,24,7,1,58
10,43,24,8,1,78
10,43,24,9,1,61
10,43,24,10,1,78
10,43,24,11,1,87
10,43,24,12,1,94
10,43,24,13,1,89
10,43,24,14,1,100
10,43,24,15,1,136
10,43,24,16,1,118
10,43,24,17,1,142
10,43,24,18,1,138
10,43,24,19,1,116
10,43,24,20,1,124
10,43,24,21,1,122
10,43,24,22,1,112
10,43,24,23,1,26
10,43,24,0,2,0
10,43,24,1,2,0
10,43,24,2,2,0
10,43,24,3,2,0
10,43,24,4,2,0
10,43,24,5,2,0
10,43,24,6,2,42
10,43,24,7,2,54
10,43,24,8,2,72
10,43,24,9,2,72
10,43,24,10,2,77
10,43,24,11,2,80
10,43,24,12,2,90
10,43,24,13,2,98
10,43,24,14,2,31
10,43,24,15,2,75
10,43,24,16,2,88
10,43,24,17,2,117
10,43,24,18,2,137
10,43,24,19,2,132
10,43,24,20,2,132
10,43,24,21,2,125
10,43,24,23,2,0
10,43,24,0,4,0
10,43,24,1,4,0
10,43,24,2,4,0
10,43,24,3,4,0
10,43,24,4,4,0
10,43,24,5,4,0
10,43,24,6,4,14
10,43,24,7,4,39
10,43,24,8,4,56
10,43,24,9,4,66
10,43,24,10,4,76
10,43,24,11,4,82
10,43,24,12,4,96
10,43,24,13,4,98
10,43,24,14,4,93
10,43,24,15,4,94
10,43,24,16,4,102
10,43,24,17,4,110
10,43,24,18,4,96
10,43,24,19,4,96
10,43,24,20,4,100
10,43,24,21,4,89
10,43,24,22,4,54
10,43,24,23,4,0
10,43,24,0,5,0
10,43,24,1,5,0
10,43,24,2,5,0
10,43,24,3,5,0
10,43,24,4,5,0
10,43,24,5,5,0
10,43,24,6,5,0
10,43,24,7,5,27
10,43,24,9,5,56
10,43,24,10,5,52
10,43,24,11,5,65
10,43,24,12,5,61
10,43,24,13,5,76
10,43,24,14,5,84
10,43,24,17,5,107
10,43,24,18,5,80
10,43,24,19,5,81
10,43,24,20,5,72
10,43,24,21,5,90
10,43,24,22,5,0
10,43,24,23,5,0
10,43,24,0,6,0
10,43,24,1,6,0
10,43,24,2,6,0
10,43,24,3,6,0
10,43,24,4,6,0
10,43,24,5,6,0
10,43,24,6,6,0
10,43,24,7,6,0
10,43,24,8,6,33
10,43,24,9,6,36
10,43,24,10,6,36
10,43,24,11,6,56
10,43,24,12,6,52
10,43,24,13,6,50
10,43,24,14,6,73
10,43,24,15,6,90
10,43,24,16,6,90
10,43,24,17,6,106
10,43,24,18,6,97
10,43,24,19,6,88
10,43,24,20,6,78
10,43,24,21,6,78
10,43,24,22,6,0
10,43,24,23,6,0
10,43,25,0,3,0
10,43,25,1,3,0
10,43,25,2,3,0
10,43,25,3,3,0
10,43,25,4,3,0
10,43,25,5,3,0
10,43,25,6,3,32
10,43,25,7,3,60
10,43,25,8,3,59
10,43,25,10,3,76
10,43,25,11,3,83
10,43,25,12,3,70
10,43,25,13,3,86
10,43,25,14,3,91
10,43,25,15,3,115
10,43,25,16,3,126
10,43,25,17,3,114
10,43,25,18,3,117
10,43,25,19,3,104
10,43,25,20,3,108
10,43,25,22,3,90
10,43,25,23,3,0
10,43,25,0,4,0
10,43,25,1,4,0
10,43,25,2,4,0
10,43,25,3,4,0
10,43,25,4,4,0
10,43,25,5,4,0
10,43,25,6,4,19
10,43,25,7,4,40
10,43,25,8,4,44
10,43,25,9,4,66
10,43,25,11,4,91
10,43,25,12,4,83
10,43,25,13,4,95
10,43,25,14,4,87
10,43,25,15,4,100
10,43,25,16,4,94
10,43,25,18,4,87
10,43,25,19,4,90
10,43,25,23,4,0
10,43,25,0,5,0
10,43,25,1,5,0
10,43,25,2,5,0
10,43,25,3,5,0
10,43,25,4,5,0
10,43,25,5,5,0
10,43,25,6,5,19
10,43,25,7,5,38
10,43,25,8,5,62
10,43,25,9,5,68
10,43,25,10,5,78
10,43,25,11,5,72
10,43,25,12,5,80
10,43,25,13,5,94
10,43,25,14,5,112
10,43,25,15,5,108
10,43,25,16,5,85
10,43,25,17,5,92
10,43,25,18,5,66
10,43,25,20,5,0
10,43,25,21,5,0
10,43,25,22,5,0
10,43,25,23,5,0
10,43,25,0,6,0
10,43,25,1,6,0
10,43,25,2,6,0
10,43,25,3,6,0
10,43,25,4,6,0
10,43,25,5,6,0
10,43,25,6,6,0
10,43,25,7,6,0
10,43,25,8,6,21
10,43,25,9,6,29
10,43,25,10,6,38
10,43,25,11,6,55
10,43,25,12,6,83
10,43,25,13,6,51
10,43,25,14,6,59
10,43,25,17,6,83
10,43,25,18,6,79
10,43,25,19,6,86
10,43,25,20,6,74
10,43,25,21,6,90
10,43,25,22,6,0
10,43,25,23,6,0
10,44,26,0,1,0
10,44,26,1,1,0
10,44,26,2,1,0
10,44,26,3,1,0
10,44,26,4,1,0
10,44,26,5,1,0
10,44,26,6,1,0
10,44,26,8,1,59
10,44,26,9,1,59
10,44,26,10,1,52
10,44,26,11,1,55
10,44,26,12,1,74
10,44,26,13,1,79
10,44,26,14,1,85
10,44,26,15,1,73
10,44,26,16,1,97
10,44,26,17,1,105
10,44,26,18,1,110
10,44,26,19,1,122
10,44,26,20,1,129
10,44,26,21,1,131
10,44,26,22,1,136
10,44,26,23,1,88
10,43,26,0,3,0
10,43,26,1,3,0
10,43,26,2,3,0
10,43,26,3,3,0
10,43,26,4,3,0
10,43,26,5,3,0
10,43,26,6,3,12
10,43,26,7,3,68
10,43,26,8,3,63
10,43,26,9,3,72
10,43,26,10,3,83
10,43,26,11,3,98
10,43,26,12,3,104
10,43,26,13,3,100
10,43,26,14,3,103
10,43,26,15,3,122
10,43,26,16,3,134
10,43,26,17,3,122
10,43,26,18,3,118
10,43,26,19,3,103
10,43,26,20,3,110
10,43,26,21,3,117
10,43,26,22,3,69
10,43,26,23,3,16
10,43,26,0,4,0
10,43,26,1,4,0
10,43,26,2,4,0
10,43,26,3,4,0
10,43,26,4,4,0
10,43,26,5,4,0
10,43,26,6,4,17
10,43,26,7,4,42
10,43,26,8,4,60
10,43,26,9,4,66
10,43,26,10,4,66
10,43,26,11,4,80
10,43,26,12,4,80
10,43,26,13,4,83
10,43,26,14,4,69
10,43,26,15,4,89
10,43,26,16,4,110
10,43,26,17,4,105
10,43,26,18,4,91
10,43,26,19,4,68
10,43,26,20,4,76
10,43,26,23,4,0
10,43,26,0,6,0
10,43,26,1,6,0
10,43,26,2,6,0
10,43,26,3,6,0
10,43,26,4,6,0
10,43,26,5,6,0
10,43,26,6,6,0
10,43,26,7,6,0
10,43,26,8,6,0
10,43,26,9,6,50
10,43,26,10,6,60
10,43,26,11,6,68
10,43,26,12,6,78
10,43,26,13,6,86
10,43,26,14,6,88
10,43,26,15,6,102
10,43,26,16,6,88
10,43,26,17,6,92
10,43,26,18,6,93
10,43,26,19,6,70
10,43,26,20,6,0
10,43,26,21,6,0
10,43,26,22,6,0
10,43,26,23,6,0
10,43,26,0,7,0
10,43,26,1,7,0
10,43,26,2,7,0
10,43,26,3,7,0
10,43,26,4,7,0
10,43,26,5,7,0
10,43,26,6,7,0
10,43,26,7,7,0
10,43,26,8,7,0
10,43,26,10,7,35
10,43,26,11,7,34
10,43,26,12,7,40
10,43,26,13,7,54
10,43,26,15,7,72
10,43,26,17,7,66
10,43,26,18,7,78
10,43,26,19,7,65
10,43,26,20,7,86
10,43,26,21,7,60
10,43,26,22,7,66
10,43,26,23,7,0
10,44,27,0,1,0
10,44,27,1,1,0
10,44,27,2,1,0
10,44,27,3,1,0
10,44,27,4,1,0
10,44,27,5,1,0
10,44,27,6,1,0
10,44,27,7,1,43
10,44,27,9,1,57
10,44,27,10,1,76
10,44,27,11,1,64
10,44,27,15,1,96
10,44,27,16,1,124
10,44,27,17,1,147
10,44,27,18,1,154
10,44,27,19,1,116
10,44,27,20,1,132
10,44,27,23,1,0
10,44,27,0,2,0
10,44,27,1,2,0
10,44,27,2,2,0
10,44,27,3,2,0
10,44,27,4,2,0
10,44,27,5,2,0
10,44,27,6,2,19
10,44,27,7,2,48
10,44,27,9,2,44
10,44,27,10,2,55
10,44,27,12,2,60
10,44,27,13,2,75
10,44,27,14,2,73
10,44,27,15,2,86
10,44,27,16,2,103
10,44,27,17,2,118
10,44,27,18,2,104
10,44,27,19,2,118
10,44,27,20,2,112
10,44,27,21,2,114
10,44,27,22,2,114
10,44,27,23,2,84
10,43,27,0,4,0
10,43,27,1,4,0
10,43,27,2,4,0
10,43,27,3,4,0
10,43,27,4,4,0
10,43,27,5,4,0
10,43,27,6,4,6
10,43,27,7,4,39
10,43,27,8,4,44
10,43,27,9,4,52
10,43,27,10,4,74
10,43,27,11,4,88
10,43,27,12,4,80
10,43,27,13,4,79
10,43,27,14,4,80
10,43,27,15,4,100
10,43,27,16,4,102
10,43,27,17,4,138
10,43,27,18,4,123
10,43,27,19,4,94
10,43,27,20,4,70
10,43,27,21,4,76
10,43,27,22,4,52
10,43,27,23,4,0
10,43,27,0,5,0
10,43,27,1,5,0
10,43,27,2,5,0
10,43,27,3,5,0
10,43,27,4,5,0
10,43,27,5,5,0
10,43,27,6,5,0
10,43,27,8,5,56
10,43,27,9,5,70
10,43,27,10,5,76
10,43,27,11,5,92
10,43,27,12,5,104
10,43,27,13,5,98
10,43,27,14,5,94
10,43,27,15,5,113
10,43,27,16,5,104
10,43,27,17,5,96
10,43,27,18,5,92
10,43,27,20,5,0
10,43,27,21,5,0
10,43,27,22,5,0
10,43,27,23,5,0
10,43,27,0,6,0
10,43,27,1,6,0
10,43,27,2,6,0
10,43,27,3,6,0
10,43,27,4,6,0
10,43,27,5,6,0
10,43,27,6,6,0
10,43,27,7,6,0
10,43,27,8,6,0
10,43,27,9,6,56
10,43,27,11,6,72
10,43,27,12,6,80
10,43,27,13,6,88
10,43,27,14,6,87
10,43,27,15,6,98
10,43,27,16,6,89
10,43,27,17,6,93
10,43,27,18,6,72
10,43,27,20,6,0
10,43,27,21,6,0
10,43,27,22,6,0
10,43,27,23,6,0
10,44,28,0,1,0
10,44,28,1,1,0
10,44,28,2,1,0
10,44,28,3,1,0
10,44,28,4,1,0
10,44,28,5,1,0
10,44,28,6,1,20
10,44,28,7,1,60
10,44,28,8,1,69
10,44,28,9,1,58
10,44,28,10,1,78
10,44,28,11,1,88
10,44,28,12,1,87
10,44,28,13,1,75
10,44,28,14,1,86
10,44,28,15,1,92
10,44,28,16,1,116
10,44,28,17,1,128
10,44,28,18,1,114
10,44,28,19,1,147
10,44,28,20,1,128
10,44,28,21,1,116
10,44,28,22,1,95
10,44,28,23,1,0
10,44,28,0,2,0
10,44,28,1,2,0
10,44,28,2,2,0
10,44,28,3,2,0
10,44,28,4,2,0
10,44,28,5,2,0
10,44,28,6,2,0
10,44,28,7,2,51
10,44,28,8,2,49
10,44,28,9,2,51
10,44,28,10,2,58
10,44,28,11,2,62
10,44,28,16,2,127
10,44,28,17,2,156
10,44,28,18,2,145
10,44,28,19,2,137
10,44,28,21,2,126
10,44,28,22,2,96
10,44,28,23,2,0
10,43,28,0,6,0
10,43,28,1,6,0
10,43,28,2,6,0
10,43,28,3,6,0
10,43,28,4,6,0
10,43,28,5,6,0
10,43,28,6,6,0
10,43,28,7,6,0
10,43,28,8,6,0
10,43,28,9,6,46
10,43,28,10,6,79
10,43,28,11,6,92
10,43,28,12,6,95
10,43,28,13,6,87
10,43,28,14,6,79
10,43,28,15,6,80
10,43,28,16,6,97
10,43,28,17,6,122
10,43,28,18,6,94
10,43,28,19,6,65
10,43,28,20,6,0
10,43,28,21,6,0
10,43,28,22,6,0
10,43,28,23,6,0
10,43,28,0,7,0
10,43,28,1,7,0
10,43,28,2,7,0
10,43,28,3,7,0
10,43,28,4,7,0
10,43,28,5,7,0
10,43,28,6,7,0
10,43,28,7,7,0
10,43,28,8,7,0
10,43,28,9,7,23
10,43,28,10,7,35
10,43,28,11,7,42
10,43,28,12,7,44
10,43,28,16,7,84
10,43,28,18,7,71
10,43,28,22,7,42
10,43,28,23,7,0
10,44,29,0,1,0
10,44,29,1,1,0
10,44,29,2,1,0
10,44,29,3,1,0
10,44,29,4,1,0
10,44,29,5,1,0
10,44,29,6,1,31
10,44,29,7,1,46
10,44,29,8,1,56
10,44,29,9,1,60
10,44,29,10,1,63
10,44,29,11,1,73
10,44,29,12,1,79
10,44,29,13,1,90
10,44,29,15,1,98
10,44,29,16,1,101
10,44,29,17,1,112
10,44,29,18,1,131
10,44,29,19,1,90
10,44,29,20,1,78
10,44,29,21,1,79
10,44,29,23,1,0
10,44,29,0,2,0
10,44,29,1,2,0
10,44,29,2,2,0
10,44,29,3,2,0
10,44,29,4,2,0
10,44,29,5,2,0
10,44,29,6,2,0
10,44,29,7,2,61
10,44,29,8,2,69
10,44,29,9,2,78
10,44,29,10,2,77
10,44,29,11,2,90
10,44,29,12,2,104
10,44,29,13,2,102
10,44,29,14,2,105
10,44,29,15,2,99
10,44,29,16,2,108
10,44,29,17,2,146
10,44,29,18,2,134
10,44,29,19,2,125
10,44,29,20,2,100
10,44,29,21,2,98
10,44,29,22,2,68
10,44,29,23,2,0
10,44,29,0,3,0
10,44,29,1,3,0
10,44,29,2,3,0
10,44,29,3,3,0
10,44,29,4,3,0
10,44,29,5,3,0
10,44,29,6,3,0
10,44,29,7,3,37
10,44,29,8,3,47
10,44,29,10,3,68
10,44,29,11,3,92
10,44,29,15,3,117
10,44,29,16,3,144
10,44,29,17,3,126
10,44,29,18,3,93
10,44,29,19,3,79
10,44,29,20,3,72
10,44,29,21,3,107
10,44,29,22,3,100
10,44,29,23,3,0
10,43,29,0,6,0
10,43,29,1,6,0
10,43,29,2,6,0
10,43,29,3,6,0
10,43,29,4,6,0
10,43,29,5,6,0
10,43,29,6,6,0
10,43,29,7,6,0
10,43,29,8,6,9
10,43,29,9,6,26
10,43,29,10,6,41
10,43,29,11,6,52
10,43,29,12,6,48
10,43,29,13,6,60
10,43,29,14,6,69
10,43,29,15,6,88
10,43,29,16,6,103
10,43,29,17,6,84
10,43,29,18,6,66
10,43,29,19,6,68
10,43,29,20,6,18
10,43,29,21,6,16
10,43,29,22,6,0
10,43,29,23,6,0
10,43,29,0,7,0
10,43,29,1,7,0
10,43,29,2,7,0
10,43,29,3,7,0
10,43,29,4,7,0
10,43,29,5,7,0
10,43,29,6,7,0
10,43,29,7,7,0
10,43,29,8,7,0
10,43,29,9,7,32
10,43,29,10,7,44
10,43,29,11,7,47
10,43,29,12,7,44
10,43,29,13,7,58
10,43,29,14,7,59
10,43,29,15,7,71
10,43,29,16,7,70
10,43,29,17,7,76
10,43,29,18,7,80
10,43,29,19,7,64
10,43,29,20,7,56
10,43,29,21,7,49
10,43,29,22,7,45
10,43,29,23,7,0
10,44,30,0,1,0
10,44,30,1,1,0
10,44,30,2,1,0
10,44,30,3,1,0
10,44,30,4,1,0
10,44,30,5,1,0
10,44,30,6,1,37
10,44,30,7,1,78
10,44,30,8,1,69
10,44,30,9,1,69
10,44,30,10,1,75
10,44,30,11,1,85
10,44,30,12,1,94
10,44,30,13,1,80
10,44,30,14,1,86
10,44,30,15,1,90
10,44,30,16,1,132
10,44,30,17,1,150
10,44,30,18,1,162
10,44,30,19,1,114
10,44,30,20,1,126
10,44,30,21,1,134
10,44,30,22,1,136
10,44,30,23,1,0
10,44,30,0,2,0
10,44,30,1,2,0
10,44,30,2,2,0
10,44,30,3,2,0
10,44,30,4,2,0
10,44,30,5,2,0
10,44,30,6,2,26
